,iso_code,location,date,total_cases,new_cases,total_deaths,new_deaths,total_cases_per_million,new_cases_per_million,total_deaths_per_million,new_deaths_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,tests_units,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cvd_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_100k
13673,POL,Poland,2020-05-05,14006,313,698,20,370.07300000000004,8.27,18.442999999999998,0.528,394270.0,10466.0,10.418,0.27699999999999997,samples tested,37846605.0,124.027,41.8,16.762999999999998,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62
13674,POL,Poland,2020-05-06,14431,425,716,18,381.30199999999996,11.23,18.918,0.47600000000000003,410468.0,16198.0,10.845999999999998,0.428,samples tested,37846605.0,124.027,41.8,16.762999999999998,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62
13675,POL,Poland,2020-05-07,14740,309,733,17,389.467,8.165,19.368,0.449,425994.0,15526.0,11.255999999999998,0.41,samples tested,37846605.0,124.027,41.8,16.762999999999998,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62
13676,POL,Poland,2020-05-08,15047,307,755,22,397.579,8.112,19.949,0.581,443506.0,17512.0,11.719000000000001,0.46299999999999997,samples tested,37846605.0,124.027,41.8,16.762999999999998,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62
13677,POL,Poland,2020-05-09,15366,319,776,21,406.00699999999995,8.429,20.504,0.555,460686.0,17180.0,12.172,0.45399999999999996,samples tested,37846605.0,124.027,41.8,16.762999999999998,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62
13678,POL,Poland,2020-05-10,15651,285,785,9,413.538,7.53,20.741999999999997,0.23800000000000002,476904.0,16218.0,12.600999999999999,0.429,samples tested,37846605.0,124.027,41.8,16.762999999999998,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62
13679,POL,Poland,2020-05-11,15996,345,800,15,422.653,9.116,21.138,0.396,491216.0,14312.0,12.979000000000001,0.37799999999999995,samples tested,37846605.0,124.027,41.8,16.762999999999998,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62
13680,POL,Poland,2020-05-12,16326,330,811,11,431.37300000000005,8.719,21.429000000000002,0.29100000000000004,507778.0,16562.0,13.417,0.43799999999999994,samples tested,37846605.0,124.027,41.8,16.762999999999998,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62
13681,POL,Poland,2020-05-13,16921,595,839,28,447.094,15.720999999999998,22.168000000000003,0.74,528122.0,20344.0,13.954,0.5379999999999999,samples tested,37846605.0,124.027,41.8,16.762999999999998,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62
13682,POL,Poland,2020-05-14,17204,283,861,22,454.57199999999995,7.478,22.75,0.581,554357.0,26235.0,14.647,0.693,samples tested,37846605.0,124.027,41.8,16.762999999999998,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62
13683,POL,Poland,2020-05-15,17615,411,883,22,465.431,10.86,23.331,0.581,576276.0,21919.0,15.227,0.579,samples tested,37846605.0,124.027,41.8,16.762999999999998,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62
13684,POL,Poland,2020-05-16,18016,401,907,24,476.027,10.595,23.965,0.634,,,,,,37846605.0,124.027,41.8,16.762999999999998,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62
13685,POL,Poland,2020-05-17,18257,241,915,8,482.395,6.367999999999999,24.177,0.21100000000000002,,,,,,37846605.0,124.027,41.8,16.762999999999998,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62
13686,POL,Poland,2020-05-18,18529,272,925,10,489.582,7.187,24.441,0.264,,,,,,37846605.0,124.027,41.8,16.762999999999998,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62
14360,RUS,Russia,2019-12-31,0,0,0,0,0.0,0.0,0.0,0.0,,,,,,145934460.0,8.823,39.6,14.177999999999999,9.392999999999999,24765.953999999998,0.1,431.29699999999997,6.18,23.4,58.3,,8.05
14361,RUS,Russia,2020-01-01,0,0,0,0,0.0,0.0,0.0,0.0,,,,,,145934460.0,8.823,39.6,14.177999999999999,9.392999999999999,24765.953999999998,0.1,431.29699999999997,6.18,23.4,58.3,,8.05
14362,RUS,Russia,2020-01-02,0,0,0,0,0.0,0.0,0.0,0.0,,,,,,145934460.0,8.823,39.6,14.177999999999999,9.392999999999999,24765.953999999998,0.1,431.29699999999997,6.18,23.4,58.3,,8.05
14363,RUS,Russia,2020-01-03,0,0,0,0,0.0,0.0,0.0,0.0,,,,,,145934460.0,8.823,39.6,14.177999999999999,9.392999999999999,24765.953999999998,0.1,431.29699999999997,6.18,23.4,58.3,,8.05
14364,RUS,Russia,2020-01-04,0,0,0,0,0.0,0.0,0.0,0.0,,,,,,145934460.0,8.823,39.6,14.177999999999999,9.392999999999999,24765.953999999998,0.1,431.29699999999997,6.18,23.4,58.3,,8.05
14365,RUS,Russia,2020-01-05,0,0,0,0,0.0,0.0,0.0,0.0,,,,,,145934460.0,8.823,39.6,14.177999999999999,9.392999999999999,24765.953999999998,0.1,431.29699999999997,6.18,23.4,58.3,,8.05
14366,RUS,Russia,2020-01-06,0,0,0,0,0.0,0.0,0.0,0.0,,,,,,145934460.0,8.823,39.6,14.177999999999999,9.392999999999999,24765.953999999998,0.1,431.29699999999997,6.18,23.4,58.3,,8.05
14367,RUS,Russia,2020-01-07,0,0,0,0,0.0,0.0,0.0,0.0,,,,,,145934460.0,8.823,39.6,14.177999999999999,9.392999999999999,24765.953999999998,0.1,431.29699999999997,6.18,23.4,58.3,,8.05
14368,RUS,Russia,2020-01-08,0,0,0,0,0.0,0.0,0.0,0.0,,,,,,145934460.0,8.823,39.6,14.177999999999999,9.392999999999999,24765.953999999998,0.1,431.29699999999997,6.18,23.4,58.3,,8.05
14369,RUS,Russia,2020-01-09,0,0,0,0,0.0,0.0,0.0,0.0,,,,,,145934460.0,8.823,39.6,14.177999999999999,9.392999999999999,24765.953999999998,0.1,431.29699999999997,6.18,23.4,58.3,,8.05
14370,RUS,Russia,2020-01-10,0,0,0,0,0.0,0.0,0.0,0.0,,,,,,145934460.0,8.823,39.6,14.177999999999999,9.392999999999999,24765.953999999998,0.1,431.29699999999997,6.18,23.4,58.3,,8.05
14371,RUS,Russia,2020-01-11,0,0,0,0,0.0,0.0,0.0,0.0,,,,,,145934460.0,8.823,39.6,14.177999999999999,9.392999999999999,24765.953999999998,0.1,431.29699999999997,6.18,23.4,58.3,,8.05
14372,RUS,Russia,2020-01-12,0,0,0,0,0.0,0.0,0.0,0.0,,,,,,145934460.0,8.823,39.6,14.177999999999999,9.392999999999999,24765.953999999998,0.1,431.29699999999997,6.18,23.4,58.3,,8.05
14373,RUS,Russia,2020-01-13,0,0,0,0,0.0,0.0,0.0,0.0,,,,,,145934460.0,8.823,39.6,14.177999999999999,9.392999999999999,24765.953999999998,0.1,431.29699999999997,6.18,23.4,58.3,,8.05
14374,RUS,Russia,2020-01-14,0,0,0,0,0.0,0.0,0.0,0.0,,,,,,145934460.0,8.823,39.6,14.177999999999999,9.392999999999999,24765.953999999998,0.1,431.29699999999997,6.18,23.4,58.3,,8.05
14375,RUS,Russia,2020-01-15,0,0,0,0,0.0,0.0,0.0,0.0,,,,,,145934460.0,8.823,39.6,14.177999999999999,9.392999999999999,24765.953999999998,0.1,431.29699999999997,6.18,23.4,58.3,,8.05
14376,RUS,Russia,2020-01-16,0,0,0,0,0.0,0.0,0.0,0.0,,,,,,145934460.0,8.823,39.6,14.177999999999999,9.392999999999999,24765.953999999998,0.1,431.29699999999997,6.18,23.4,58.3,,8.05
14377,RUS,Russia,2020-01-17,0,0,0,0,0.0,0.0,0.0,0.0,,,,,,145934460.0,8.823,39.6,14.177999999999999,9.392999999999999,24765.953999999998,0.1,431.29699999999997,6.18,23.4,58.3,,8.05
14378,RUS,Russia,2020-01-18,0,0,0,0,0.0,0.0,0.0,0.0,,,,,,145934460.0,8.823,39.6,14.177999999999999,9.392999999999999,24765.953999999998,0.1,431.29699999999997,6.18,23.4,58.3,,8.05
14379,RUS,Russia,2020-01-19,0,0,0,0,0.0,0.0,0.0,0.0,,,,,,145934460.0,8.823,39.6,14.177999999999999,9.392999999999999,24765.953999999998,0.1,431.29699999999997,6.18,23.4,58.3,,8.05
14380,RUS,Russia,2020-01-20,0,0,0,0,0.0,0.0,0.0,0.0,,,,,,145934460.0,8.823,39.6,14.177999999999999,9.392999999999999,24765.953999999998,0.1,431.29699999999997,6.18,23.4,58.3,,8.05
14381,RUS,Russia,2020-01-21,0,0,0,0,0.0,0.0,0.0,0.0,,,,,,145934460.0,8.823,39.6,14.177999999999999,9.392999999999999,24765.953999999998,0.1,431.29699999999997,6.18,23.4,58.3,,8.05
14382,RUS,Russia,2020-01-22,0,0,0,0,0.0,0.0,0.0,0.0,,,,,,145934460.0,8.823,39.6,14.177999999999999,9.392999999999999,24765.953999999998,0.1,431.29699999999997,6.18,23.4,58.3,,8.05
14383,RUS,Russia,2020-01-23,0,0,0,0,0.0,0.0,0.0,0.0,,,,,,145934460.0,8.823,39.6,14.177999999999999,9.392999999999999,24765.953999999998,0.1,431.29699999999997,6.18,23.4,58.3,,8.05
14384,RUS,Russia,2020-01-24,0,0,0,0,0.0,0.0,0.0,0.0,,,,,,145934460.0,8.823,39.6,14.177999999999999,9.392999999999999,24765.953999999998,0.1,431.29699999999997,6.18,23.4,58.3,,8.05
14385,RUS,Russia,2020-01-25,0,0,0,0,0.0,0.0,0.0,0.0,,,,,,145934460.0,8.823,39.6,14.177999999999999,9.392999999999999,24765.953999999998,0.1,431.29699999999997,6.18,23.4,58.3,,8.05
14386,RUS,Russia,2020-01-26,0,0,0,0,0.0,0.0,0.0,0.0,,,,,,145934460.0,8.823,39.6,14.177999999999999,9.392999999999999,24765.953999999998,0.1,431.29699999999997,6.18,23.4,58.3,,8.05
14387,RUS,Russia,2020-01-27,0,0,0,0,0.0,0.0,0.0,0.0,,,,,,145934460.0,8.823,39.6,14.177999999999999,9.392999999999999,24765.953999999998,0.1,431.29699999999997,6.18,23.4,58.3,,8.05
14388,RUS,Russia,2020-01-28,0,0,0,0,0.0,0.0,0.0,0.0,,,,,,145934460.0,8.823,39.6,14.177999999999999,9.392999999999999,24765.953999999998,0.1,431.29699999999997,6.18,23.4,58.3,,8.05
14389,RUS,Russia,2020-01-29,0,0,0,0,0.0,0.0,0.0,0.0,,,,,,145934460.0,8.823,39.6,14.177999999999999,9.392999999999999,24765.953999999998,0.1,431.29699999999997,6.18,23.4,58.3,,8.05
14390,RUS,Russia,2020-01-30,0,0,0,0,0.0,0.0,0.0,0.0,,,,,,145934460.0,8.823,39.6,14.177999999999999,9.392999999999999,24765.953999999998,0.1,431.29699999999997,6.18,23.4,58.3,,8.05
14391,RUS,Russia,2020-01-31,0,0,0,0,0.0,0.0,0.0,0.0,,,,,,145934460.0,8.823,39.6,14.177999999999999,9.392999999999999,24765.953999999998,0.1,431.29699999999997,6.18,23.4,58.3,,8.05
14392,RUS,Russia,2020-02-01,2,2,0,0,0.013999999999999999,0.013999999999999999,0.0,0.0,,,,,,145934460.0,8.823,39.6,14.177999999999999,9.392999999999999,24765.953999999998,0.1,431.29699999999997,6.18,23.4,58.3,,8.05
14393,RUS,Russia,2020-02-02,2,0,0,0,0.013999999999999999,0.0,0.0,0.0,,,,,,145934460.0,8.823,39.6,14.177999999999999,9.392999999999999,24765.953999999998,0.1,431.29699999999997,6.18,23.4,58.3,,8.05
14394,RUS,Russia,2020-02-03,2,0,0,0,0.013999999999999999,0.0,0.0,0.0,,,,,,145934460.0,8.823,39.6,14.177999999999999,9.392999999999999,24765.953999999998,0.1,431.29699999999997,6.18,23.4,58.3,,8.05
14395,RUS,Russia,2020-02-04,2,0,0,0,0.013999999999999999,0.0,0.0,0.0,,,,,,145934460.0,8.823,39.6,14.177999999999999,9.392999999999999,24765.953999999998,0.1,431.29699999999997,6.18,23.4,58.3,,8.05
14396,RUS,Russia,2020-02-05,2,0,0,0,0.013999999999999999,0.0,0.0,0.0,,,,,,145934460.0,8.823,39.6,14.177999999999999,9.392999999999999,24765.953999999998,0.1,431.29699999999997,6.18,23.4,58.3,,8.05
14397,RUS,Russia,2020-02-06,2,0,0,0,0.013999999999999999,0.0,0.0,0.0,,,,,,145934460.0,8.823,39.6,14.177999999999999,9.392999999999999,24765.953999999998,0.1,431.29699999999997,6.18,23.4,58.3,,8.05
14398,RUS,Russia,2020-02-07,2,0,0,0,0.013999999999999999,0.0,0.0,0.0,,,,,,145934460.0,8.823,39.6,14.177999999999999,9.392999999999999,24765.953999999998,0.1,431.29699999999997,6.18,23.4,58.3,,8.05
14399,RUS,Russia,2020-02-08,2,0,0,0,0.013999999999999999,0.0,0.0,0.0,,,,,,145934460.0,8.823,39.6,14.177999999999999,9.392999999999999,24765.953999999998,0.1,431.29699999999997,6.18,23.4,58.3,,8.05
14400,RUS,Russia,2020-02-09,2,0,0,0,0.013999999999999999,0.0,0.0,0.0,,,,,,145934460.0,8.823,39.6,14.177999999999999,9.392999999999999,24765.953999999998,0.1,431.29699999999997,6.18,23.4,58.3,,8.05
14401,RUS,Russia,2020-02-10,2,0,0,0,0.013999999999999999,0.0,0.0,0.0,,,,,,145934460.0,8.823,39.6,14.177999999999999,9.392999999999999,24765.953999999998,0.1,431.29699999999997,6.18,23.4,58.3,,8.05
14402,RUS,Russia,2020-02-11,2,0,0,0,0.013999999999999999,0.0,0.0,0.0,,,,,,145934460.0,8.823,39.6,14.177999999999999,9.392999999999999,24765.953999999998,0.1,431.29699999999997,6.18,23.4,58.3,,8.05
14403,RUS,Russia,2020-02-12,2,0,0,0,0.013999999999999999,0.0,0.0,0.0,,,,,,145934460.0,8.823,39.6,14.177999999999999,9.392999999999999,24765.953999999998,0.1,431.29699999999997,6.18,23.4,58.3,,8.05
14404,RUS,Russia,2020-02-13,2,0,0,0,0.013999999999999999,0.0,0.0,0.0,,,,,,145934460.0,8.823,39.6,14.177999999999999,9.392999999999999,24765.953999999998,0.1,431.29699999999997,6.18,23.4,58.3,,8.05
14405,RUS,Russia,2020-02-14,2,0,0,0,0.013999999999999999,0.0,0.0,0.0,,,,,,145934460.0,8.823,39.6,14.177999999999999,9.392999999999999,24765.953999999998,0.1,431.29699999999997,6.18,23.4,58.3,,8.05
14406,RUS,Russia,2020-02-15,2,0,0,0,0.013999999999999999,0.0,0.0,0.0,,,,,,145934460.0,8.823,39.6,14.177999999999999,9.392999999999999,24765.953999999998,0.1,431.29699999999997,6.18,23.4,58.3,,8.05
14407,RUS,Russia,2020-02-16,2,0,0,0,0.013999999999999999,0.0,0.0,0.0,,,,,,145934460.0,8.823,39.6,14.177999999999999,9.392999999999999,24765.953999999998,0.1,431.29699999999997,6.18,23.4,58.3,,8.05
14408,RUS,Russia,2020-02-17,2,0,0,0,0.013999999999999999,0.0,0.0,0.0,,,,,,145934460.0,8.823,39.6,14.177999999999999,9.392999999999999,24765.953999999998,0.1,431.29699999999997,6.18,23.4,58.3,,8.05
14409,RUS,Russia,2020-02-18,2,0,0,0,0.013999999999999999,0.0,0.0,0.0,,,,,,145934460.0,8.823,39.6,14.177999999999999,9.392999999999999,24765.953999999998,0.1,431.29699999999997,6.18,23.4,58.3,,8.05
14410,RUS,Russia,2020-02-19,2,0,0,0,0.013999999999999999,0.0,0.0,0.0,,,,,,145934460.0,8.823,39.6,14.177999999999999,9.392999999999999,24765.953999999998,0.1,431.29699999999997,6.18,23.4,58.3,,8.05
14411,RUS,Russia,2020-02-20,2,0,0,0,0.013999999999999999,0.0,0.0,0.0,,,,,,145934460.0,8.823,39.6,14.177999999999999,9.392999999999999,24765.953999999998,0.1,431.29699999999997,6.18,23.4,58.3,,8.05
14412,RUS,Russia,2020-02-21,2,0,0,0,0.013999999999999999,0.0,0.0,0.0,,,,,,145934460.0,8.823,39.6,14.177999999999999,9.392999999999999,24765.953999999998,0.1,431.29699999999997,6.18,23.4,58.3,,8.05
14413,RUS,Russia,2020-02-22,2,0,0,0,0.013999999999999999,0.0,0.0,0.0,,,,,,145934460.0,8.823,39.6,14.177999999999999,9.392999999999999,24765.953999999998,0.1,431.29699999999997,6.18,23.4,58.3,,8.05
14414,RUS,Russia,2020-02-23,2,0,0,0,0.013999999999999999,0.0,0.0,0.0,,,,,,145934460.0,8.823,39.6,14.177999999999999,9.392999999999999,24765.953999999998,0.1,431.29699999999997,6.18,23.4,58.3,,8.05
14415,RUS,Russia,2020-02-24,2,0,0,0,0.013999999999999999,0.0,0.0,0.0,,,,,,145934460.0,8.823,39.6,14.177999999999999,9.392999999999999,24765.953999999998,0.1,431.29699999999997,6.18,23.4,58.3,,8.05
14416,RUS,Russia,2020-02-25,2,0,0,0,0.013999999999999999,0.0,0.0,0.0,,,,,,145934460.0,8.823,39.6,14.177999999999999,9.392999999999999,24765.953999999998,0.1,431.29699999999997,6.18,23.4,58.3,,8.05
14417,RUS,Russia,2020-02-26,2,0,0,0,0.013999999999999999,0.0,0.0,0.0,,,,,,145934460.0,8.823,39.6,14.177999999999999,9.392999999999999,24765.953999999998,0.1,431.29699999999997,6.18,23.4,58.3,,8.05
14418,RUS,Russia,2020-02-27,2,0,0,0,0.013999999999999999,0.0,0.0,0.0,,,,,,145934460.0,8.823,39.6,14.177999999999999,9.392999999999999,24765.953999999998,0.1,431.29699999999997,6.18,23.4,58.3,,8.05
14419,RUS,Russia,2020-02-28,2,0,0,0,0.013999999999999999,0.0,0.0,0.0,,,,,,145934460.0,8.823,39.6,14.177999999999999,9.392999999999999,24765.953999999998,0.1,431.29699999999997,6.18,23.4,58.3,,8.05
14420,RUS,Russia,2020-02-29,2,0,0,0,0.013999999999999999,0.0,0.0,0.0,,,,,,145934460.0,8.823,39.6,14.177999999999999,9.392999999999999,24765.953999999998,0.1,431.29699999999997,6.18,23.4,58.3,,8.05
14421,RUS,Russia,2020-03-01,2,0,0,0,0.013999999999999999,0.0,0.0,0.0,,,,,,145934460.0,8.823,39.6,14.177999999999999,9.392999999999999,24765.953999999998,0.1,431.29699999999997,6.18,23.4,58.3,,8.05
14422,RUS,Russia,2020-03-02,2,0,0,0,0.013999999999999999,0.0,0.0,0.0,,,,,,145934460.0,8.823,39.6,14.177999999999999,9.392999999999999,24765.953999999998,0.1,431.29699999999997,6.18,23.4,58.3,,8.05
14423,RUS,Russia,2020-03-03,3,1,0,0,0.021,0.006999999999999999,0.0,0.0,,,,,,145934460.0,8.823,39.6,14.177999999999999,9.392999999999999,24765.953999999998,0.1,431.29699999999997,6.18,23.4,58.3,,8.05
14424,RUS,Russia,2020-03-04,4,1,0,0,0.027000000000000003,0.006999999999999999,0.0,0.0,,,,,,145934460.0,8.823,39.6,14.177999999999999,9.392999999999999,24765.953999999998,0.1,431.29699999999997,6.18,23.4,58.3,,8.05
14425,RUS,Russia,2020-03-05,4,0,0,0,0.027000000000000003,0.0,0.0,0.0,46414.0,,0.318,,tests performed,145934460.0,8.823,39.6,14.177999999999999,9.392999999999999,24765.953999999998,0.1,431.29699999999997,6.18,23.4,58.3,,8.05
14426,RUS,Russia,2020-03-06,4,0,0,0,0.027000000000000003,0.0,0.0,0.0,51366.0,4952.0,0.35200000000000004,0.034,tests performed,145934460.0,8.823,39.6,14.177999999999999,9.392999999999999,24765.953999999998,0.1,431.29699999999997,6.18,23.4,58.3,,8.05
14427,RUS,Russia,2020-03-07,10,6,0,0,0.069,0.040999999999999995,0.0,0.0,55688.0,4322.0,0.382,0.03,tests performed,145934460.0,8.823,39.6,14.177999999999999,9.392999999999999,24765.953999999998,0.1,431.29699999999997,6.18,23.4,58.3,,8.05
14428,RUS,Russia,2020-03-08,10,0,0,0,0.069,0.0,0.0,0.0,59960.0,4272.0,0.41100000000000003,0.028999999999999998,tests performed,145934460.0,8.823,39.6,14.177999999999999,9.392999999999999,24765.953999999998,0.1,431.29699999999997,6.18,23.4,58.3,,8.05
14429,RUS,Russia,2020-03-09,10,0,0,0,0.069,0.0,0.0,0.0,63191.0,3231.0,0.433,0.022000000000000002,tests performed,145934460.0,8.823,39.6,14.177999999999999,9.392999999999999,24765.953999999998,0.1,431.29699999999997,6.18,23.4,58.3,,8.05
14430,RUS,Russia,2020-03-10,10,0,0,0,0.069,0.0,0.0,0.0,,,,,,145934460.0,8.823,39.6,14.177999999999999,9.392999999999999,24765.953999999998,0.1,431.29699999999997,6.18,23.4,58.3,,8.05
14431,RUS,Russia,2020-03-11,10,0,0,0,0.069,0.0,0.0,0.0,70601.0,,0.484,,tests performed,145934460.0,8.823,39.6,14.177999999999999,9.392999999999999,24765.953999999998,0.1,431.29699999999997,6.18,23.4,58.3,,8.05
14432,RUS,Russia,2020-03-12,25,15,0,0,0.171,0.10300000000000001,0.0,0.0,76963.0,6362.0,0.527,0.044000000000000004,tests performed,145934460.0,8.823,39.6,14.177999999999999,9.392999999999999,24765.953999999998,0.1,431.29699999999997,6.18,23.4,58.3,,8.05
14433,RUS,Russia,2020-03-13,30,5,0,0,0.20600000000000002,0.034,0.0,0.0,,,,,,145934460.0,8.823,39.6,14.177999999999999,9.392999999999999,24765.953999999998,0.1,431.29699999999997,6.18,23.4,58.3,,8.05
14434,RUS,Russia,2020-03-14,45,15,0,0,0.308,0.10300000000000001,0.0,0.0,94852.0,,0.65,,tests performed,145934460.0,8.823,39.6,14.177999999999999,9.392999999999999,24765.953999999998,0.1,431.29699999999997,6.18,23.4,58.3,,8.05
14435,RUS,Russia,2020-03-15,59,14,0,0,0.40399999999999997,0.096,0.0,0.0,104883.0,10031.0,0.7190000000000001,0.069,tests performed,145934460.0,8.823,39.6,14.177999999999999,9.392999999999999,24765.953999999998,0.1,431.29699999999997,6.18,23.4,58.3,,8.05
14436,RUS,Russia,2020-03-16,63,4,0,0,0.43200000000000005,0.027000000000000003,0.0,0.0,109939.0,5056.0,0.753,0.035,tests performed,145934460.0,8.823,39.6,14.177999999999999,9.392999999999999,24765.953999999998,0.1,431.29699999999997,6.18,23.4,58.3,,8.05
14437,RUS,Russia,2020-03-17,93,30,0,0,0.637,0.20600000000000002,0.0,0.0,116061.0,6122.0,0.795,0.042,tests performed,145934460.0,8.823,39.6,14.177999999999999,9.392999999999999,24765.953999999998,0.1,431.29699999999997,6.18,23.4,58.3,,8.05
14438,RUS,Russia,2020-03-18,114,21,0,0,0.7809999999999999,0.14400000000000002,0.0,0.0,122854.0,6793.0,0.8420000000000001,0.047,tests performed,145934460.0,8.823,39.6,14.177999999999999,9.392999999999999,24765.953999999998,0.1,431.29699999999997,6.18,23.4,58.3,,8.05
14439,RUS,Russia,2020-03-19,147,33,0,0,1.0070000000000001,0.226,0.0,0.0,133101.0,10247.0,0.912,0.07,tests performed,145934460.0,8.823,39.6,14.177999999999999,9.392999999999999,24765.953999999998,0.1,431.29699999999997,6.18,23.4,58.3,,8.05
14440,RUS,Russia,2020-03-20,199,52,0,0,1.364,0.35600000000000004,0.0,0.0,143519.0,10418.0,0.983,0.071,tests performed,145934460.0,8.823,39.6,14.177999999999999,9.392999999999999,24765.953999999998,0.1,431.29699999999997,6.18,23.4,58.3,,8.05
14441,RUS,Russia,2020-03-21,253,54,0,0,1.734,0.37,0.0,0.0,156016.0,12497.0,1.069,0.086,tests performed,145934460.0,8.823,39.6,14.177999999999999,9.392999999999999,24765.953999999998,0.1,431.29699999999997,6.18,23.4,58.3,,8.05
14442,RUS,Russia,2020-03-22,306,53,0,0,2.097,0.363,0.0,0.0,163529.0,7513.0,1.121,0.051,tests performed,145934460.0,8.823,39.6,14.177999999999999,9.392999999999999,24765.953999999998,0.1,431.29699999999997,6.18,23.4,58.3,,8.05
14443,RUS,Russia,2020-03-23,438,132,0,0,3.0010000000000003,0.905,0.0,0.0,165772.0,2243.0,1.136,0.015,tests performed,145934460.0,8.823,39.6,14.177999999999999,9.392999999999999,24765.953999999998,0.1,431.29699999999997,6.18,23.4,58.3,,8.05
14444,RUS,Russia,2020-03-24,438,0,0,0,3.0010000000000003,0.0,0.0,0.0,185918.0,20146.0,1.274,0.138,tests performed,145934460.0,8.823,39.6,14.177999999999999,9.392999999999999,24765.953999999998,0.1,431.29699999999997,6.18,23.4,58.3,,8.05
14445,RUS,Russia,2020-03-25,495,57,0,0,3.392,0.391,0.0,0.0,192824.0,6906.0,1.321,0.047,tests performed,145934460.0,8.823,39.6,14.177999999999999,9.392999999999999,24765.953999999998,0.1,431.29699999999997,6.18,23.4,58.3,,8.05
14446,RUS,Russia,2020-03-26,658,163,0,0,4.5089999999999995,1.117,0.0,0.0,197251.0,4427.0,1.3519999999999999,0.03,tests performed,145934460.0,8.823,39.6,14.177999999999999,9.392999999999999,24765.953999999998,0.1,431.29699999999997,6.18,23.4,58.3,,8.05
14447,RUS,Russia,2020-03-27,840,182,2,2,5.756,1.247,0.013999999999999999,0.013999999999999999,223509.0,26258.0,1.5319999999999998,0.18,tests performed,145934460.0,8.823,39.6,14.177999999999999,9.392999999999999,24765.953999999998,0.1,431.29699999999997,6.18,23.4,58.3,,8.05
14448,RUS,Russia,2020-03-28,1036,196,4,2,7.099,1.3430000000000002,0.027000000000000003,0.013999999999999999,243377.0,19868.0,1.6680000000000001,0.136,tests performed,145934460.0,8.823,39.6,14.177999999999999,9.392999999999999,24765.953999999998,0.1,431.29699999999997,6.18,23.4,58.3,,8.05
14449,RUS,Russia,2020-03-29,1264,228,5,1,8.661,1.5619999999999998,0.034,0.006999999999999999,263888.0,20511.0,1.808,0.141,tests performed,145934460.0,8.823,39.6,14.177999999999999,9.392999999999999,24765.953999999998,0.1,431.29699999999997,6.18,23.4,58.3,,8.05
14450,RUS,Russia,2020-03-30,1534,270,8,3,10.512,1.85,0.055,0.021,343523.0,79635.0,2.354,0.546,tests performed,145934460.0,8.823,39.6,14.177999999999999,9.392999999999999,24765.953999999998,0.1,431.29699999999997,6.18,23.4,58.3,,8.05
14451,RUS,Russia,2020-03-31,1836,302,10,2,12.581,2.069,0.069,0.013999999999999999,,,,,,145934460.0,8.823,39.6,14.177999999999999,9.392999999999999,24765.953999999998,0.1,431.29699999999997,6.18,23.4,58.3,,8.05
14452,RUS,Russia,2020-04-01,2337,501,17,7,16.014,3.4330000000000003,0.11599999999999999,0.048,406500.0,,2.785,,tests performed,145934460.0,8.823,39.6,14.177999999999999,9.392999999999999,24765.953999999998,0.1,431.29699999999997,6.18,23.4,58.3,,8.05
14453,RUS,Russia,2020-04-02,2777,440,24,7,19.029,3.015,0.16399999999999998,0.048,536000.0,129500.0,3.673,0.887,tests performed,145934460.0,8.823,39.6,14.177999999999999,9.392999999999999,24765.953999999998,0.1,431.29699999999997,6.18,23.4,58.3,,8.05
14454,RUS,Russia,2020-04-03,3548,771,30,6,24.311999999999998,5.2829999999999995,0.20600000000000002,0.040999999999999995,575103.0,39103.0,3.9410000000000003,0.268,tests performed,145934460.0,8.823,39.6,14.177999999999999,9.392999999999999,24765.953999999998,0.1,431.29699999999997,6.18,23.4,58.3,,8.05
14455,RUS,Russia,2020-04-04,4149,601,34,4,28.430999999999997,4.118,0.233,0.027000000000000003,639606.0,64503.0,4.383,0.442,tests performed,145934460.0,8.823,39.6,14.177999999999999,9.392999999999999,24765.953999999998,0.1,431.29699999999997,6.18,23.4,58.3,,8.05
14456,RUS,Russia,2020-04-05,4731,582,43,9,32.419000000000004,3.988,0.295,0.062,697004.0,57398.0,4.776,0.39299999999999996,tests performed,145934460.0,8.823,39.6,14.177999999999999,9.392999999999999,24765.953999999998,0.1,431.29699999999997,6.18,23.4,58.3,,8.05
